지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),일조(hr),적설(cm),전운량(10분위),지면상태(지면상태코드),지면온도(°C)
238,금산,2021-07-10 01:00,22.4,,.4,0,96,,,8,,22.7
238,금산,2021-07-10 02:00,22.1,,.3,0,96,,,8,,22.3
238,금산,2021-07-10 03:00,21.8,,.6,230,97,,,6,,21.8
238,금산,2021-07-10 04:00,21.3,,.3,0,98,,,1,,21.5
238,금산,2021-07-10 05:00,20.9,,.5,340,99,,,3,,21.2
238,금산,2021-07-10 06:00,21,,.5,270,99,0,,5,,21.7
238,금산,2021-07-10 07:00,22.3,,.5,20,96,0,,4,,23.5
238,금산,2021-07-10 08:00,22.9,,.4,0,92,.1,,7,,25.1
238,금산,2021-07-10 09:00,25.4,,1,140,80,.7,,8,,27.2
238,금산,2021-07-10 10:00,27,,1.4,140,74,.3,,8,,31.2
238,금산,2021-07-10 11:00,27.8,,2.3,180,70,.2,,6,,33.5
238,금산,2021-07-10 12:00,28.6,,2.2,200,65,.3,,6,,33.3
238,금산,2021-07-10 13:00,30.4,,1.8,270,60,.8,,7,,37.6
238,금산,2021-07-10 14:00,30.2,,2.6,250,60,.7,,5,,38.5
238,금산,2021-07-10 15:00,29.8,,1.9,250,61,.7,,7,,35.2
238,금산,2021-07-10 16:00,29.9,0,1.7,290,66,.4,,8,,34.6
238,금산,2021-07-10 17:00,28.5,0,1.3,290,68,.3,,10,,30.2
238,금산,2021-07-10 18:00,25.3,,2.8,160,78,.1,,10,,28.5
238,금산,2021-07-10 19:00,23,4.4,2.2,110,90,0,,10,,24.3
238,금산,2021-07-10 20:00,22.2,19,1.6,140,96,0,,10,,23.7
238,금산,2021-07-10 21:00,22.3,0,.6,160,93,,,8,,23.1
238,금산,2021-07-10 22:00,22.1,,.5,140,97,,,8,,22.7
238,금산,2021-07-10 23:00,21.8,,.8,110,98,,,1,,22.3
238,금산,2021-07-11 00:00,21.4,,.2,0,99,,,1,,21.9
238,금산,2021-07-11 01:00,21.3,,.3,0,99,,,6,,22.2
238,금산,2021-07-11 02:00,21.3,,.6,180,99,,,5,,21.7
238,금산,2021-07-11 03:00,21,,.1,0,99,,,4,,21.5
238,금산,2021-07-11 04:00,20.8,,.4,0,100,,,5,,21.6
238,금산,2021-07-11 05:00,20.7,,.1,0,100,,,1,,21.1
238,금산,2021-07-11 06:00,20.7,,.1,0,100,0,,5,,21.8
238,금산,2021-07-11 07:00,21,,.3,0,100,0,,2,,22.8
238,금산,2021-07-11 08:00,21.9,,.4,0,100,0,,4,,24.1
238,금산,2021-07-11 09:00,25.1,,.7,360,85,.6,,4,,28.2
238,금산,2021-07-11 10:00,26.1,,.2,0,78,.2,,9,,28.5
238,금산,2021-07-11 11:00,25.8,,.3,0,82,0,,9,,26.9
238,금산,2021-07-11 12:00,27.5,,.7,290,74,0,,8,,31.5
238,금산,2021-07-11 13:00,28.4,,1,180,71,.3,,8,,35.9
238,금산,2021-07-11 14:00,29.9,,1.1,360,67,.3,,8,,37.6
238,금산,2021-07-11 15:00,30.4,,1.7,270,66,1,,7,,37.2
238,금산,2021-07-11 16:00,30.1,,1.6,270,67,.7,,8,,34.4
238,금산,2021-07-11 17:00,30,,1.5,270,69,.8,,7,,33
238,금산,2021-07-11 18:00,29.1,,1.2,290,74,.6,,8,,30.2
238,금산,2021-07-11 19:00,26,2.9,.8,320,89,0,,9,,27.4
238,금산,2021-07-11 20:00,25.7,.7,.6,270,97,0,,8,,26.4
238,금산,2021-07-11 21:00,25.4,.6,.6,90,97,,,9,,25.4
238,금산,2021-07-11 22:00,24.9,,1.1,140,95,,,10,,25
238,금산,2021-07-11 23:00,24.2,,.2,0,98,,,10,,24.5
238,금산,2021-07-12 00:00,23.8,,.1,0,99,,,10,,24.1
238,금산,2021-07-12 01:00,23.7,,.8,160,97,,,10,,24
238,금산,2021-07-12 02:00,23.5,,.2,0,99,,,10,,23.8
238,금산,2021-07-12 03:00,23.5,,.1,0,98,,,9,,23.7
238,금산,2021-07-12 04:00,23.4,,.1,0,99,,,8,,23.6
238,금산,2021-07-12 05:00,23.6,,.2,0,99,,,3,,23.6
238,금산,2021-07-12 06:00,23.6,,.2,0,99,0,,8,,24
238,금산,2021-07-12 07:00,24.1,,.7,90,96,.2,,4,,24.7
238,금산,2021-07-12 08:00,25.3,,.7,200,92,.8,,4,,26.4
238,금산,2021-07-12 09:00,27.6,,1.2,360,81,1,,4,,30.4
238,금산,2021-07-12 10:00,28.5,,.9,320,75,.8,,6,,33.3
238,금산,2021-07-12 11:00,29.2,,1.1,250,70,.5,,8,,35
238,금산,2021-07-12 12:00,30.1,,1.1,320,67,.4,,6,,34.3
238,금산,2021-07-12 13:00,31.7,,.9,290,64,.8,,7,,41
238,금산,2021-07-12 14:00,32.4,,1.2,340,61,.5,,6,,39.6
238,금산,2021-07-12 15:00,33,,1.3,50,59,.9,,4,,39.5
238,금산,2021-07-12 16:00,32.2,,1.4,290,63,.8,,5,,36
238,금산,2021-07-12 17:00,31.5,0,1.3,250,71,.2,,6,,34.6
238,금산,2021-07-12 18:00,31.5,,1.3,290,67,.8,,7,,31.8
238,금산,2021-07-12 19:00,29.6,,.6,270,78,0,,7,,29.5
238,금산,2021-07-12 20:00,29.1,0,.5,160,80,0,,7,,28.3
238,금산,2021-07-12 21:00,27.7,,.4,0,88,,,7,,27.1
238,금산,2021-07-12 22:00,26.5,,.1,0,92,,,8,,26.1
238,금산,2021-07-12 23:00,26,,1.1,90,93,,,7,,25.5
238,금산,2021-07-13 00:00,25.2,,.4,0,96,,,7,,24.9
238,금산,2021-07-13 01:00,24.6,,.3,0,98,,,6,,24.4
238,금산,2021-07-13 02:00,24.3,,.1,0,98,,,6,,23.9
238,금산,2021-07-13 03:00,23.9,,.6,110,98,,,3,,23.5
238,금산,2021-07-13 04:00,23.6,,.4,0,100,,,4,,23.8
238,금산,2021-07-13 05:00,23.1,,.9,90,100,,,6,,24
238,금산,2021-07-13 06:00,22.8,,.7,90,100,0,,3,,23.5
238,금산,2021-07-13 07:00,24,,.4,0,94,.5,,4,,24.3
238,금산,2021-07-13 08:00,26.3,,1.1,110,86,1,,5,,25.9
238,금산,2021-07-13 09:00,27.8,,1.9,110,75,1,,2,,30.6
238,금산,2021-07-13 10:00,30,,2.1,140,63,1,,4,,35.3
238,금산,2021-07-13 11:00,31.3,,3,160,58,1,,5,,37.7
238,금산,2021-07-13 12:00,31.6,,3,160,55,.9,,6,,37.6
238,금산,2021-07-13 13:00,32.4,,2.6,200,55,1,,6,,38.5
238,금산,2021-07-13 14:00,31.9,,2.7,180,54,.6,,8,,34.9
238,금산,2021-07-13 15:00,32.6,,2.3,200,53,1,,6,,38.4
238,금산,2021-07-13 16:00,32.5,,1.7,230,54,.9,,7,,35.5
238,금산,2021-07-13 17:00,31.9,,1.1,230,59,.2,,8,,32.6
238,금산,2021-07-13 18:00,31.3,,1.1,290,66,.2,,9,,31
238,금산,2021-07-13 19:00,30,,1.3,160,74,0,,8,,29.2
238,금산,2021-07-13 20:00,29.3,,1.1,160,72,0,,8,,27.5
238,금산,2021-07-13 21:00,28,,.9,90,77,,,7,,26.3
238,금산,2021-07-13 22:00,27.1,,1.6,90,79,,,6,,25.2
238,금산,2021-07-13 23:00,26.4,,.6,110,82,,,6,,24.6
238,금산,2021-07-14 00:00,25.5,,1.4,90,87,,,6,,24.3
238,금산,2021-07-14 01:00,24.5,,0,0,92,,,8,,23.8
238,금산,2021-07-14 02:00,24.2,,.3,0,94,,,8,,23.4
238,금산,2021-07-14 03:00,23.5,,.6,290,96,,,9,,23.3
238,금산,2021-07-14 04:00,23.1,,.5,270,97,,,7,,22.9
238,금산,2021-07-14 05:00,22.8,,.6,230,98,,,7,,22.5
238,금산,2021-07-14 06:00,22.9,,.1,0,98,.2,,5,,23
238,금산,2021-07-14 07:00,25.3,,.8,110,87,1,,5,,25.3
238,금산,2021-07-14 08:00,27.1,,1.4,140,78,.5,,7,,28.8
238,금산,2021-07-14 09:00,29,,.4,0,72,.1,,9,,31.6
238,금산,2021-07-14 10:00,29.7,,1.6,140,67,.1,,7,,34.2
238,금산,2021-07-14 11:00,30.8,,2.6,180,64,.5,,7,,35.6
238,금산,2021-07-14 12:00,31.3,,2.3,160,60,.5,,8,,37.4
238,금산,2021-07-14 13:00,31.3,,1.9,200,59,.5,,7,,36.8
238,금산,2021-07-14 14:00,31.2,,1.8,200,61,.6,,7,,37.3
238,금산,2021-07-14 15:00,30.8,,1.5,200,62,0,,8,,33.8
238,금산,2021-07-14 16:00,31.3,,.9,270,63,0,,8,,35.1
238,금산,2021-07-14 17:00,31.5,,1,270,62,.8,,7,,34.8
238,금산,2021-07-14 18:00,31.2,,1.1,250,62,1,,7,,33.3
238,금산,2021-07-14 19:00,29.9,,.7,250,69,.5,,7,,29.5
238,금산,2021-07-14 20:00,27.5,,1.1,270,81,.1,,6,,27.1
238,금산,2021-07-14 21:00,26.8,,0,0,84,,,7,,26.2
238,금산,2021-07-14 22:00,25.6,,.7,270,90,,,8,,25.4
238,금산,2021-07-14 23:00,25.5,,.5,230,90,,,6,,25
238,금산,2021-07-15 00:00,25.1,,.1,0,91,,,4,,24.7
238,금산,2021-07-15 01:00,24.5,,.5,270,94,,,5,,24.6
238,금산,2021-07-15 02:00,24.4,,.5,270,96,,,7,,24.4
238,금산,2021-07-15 03:00,24.2,,.3,0,96,,,3,,24
238,금산,2021-07-15 04:00,24.1,,.3,0,97,,,6,,23.3
238,금산,2021-07-15 05:00,23.2,,.5,290,98,,,0,,22.8
238,금산,2021-07-15 06:00,22.8,,0,0,98,0,,4,,22.6
238,금산,2021-07-15 07:00,24.4,,.4,0,91,.7,,2,,23.5
238,금산,2021-07-15 08:00,26.1,,1.3,140,82,.9,,1,,25.2
238,금산,2021-07-15 09:00,28.2,,1.5,160,72,1,,0,,32.1
238,금산,2021-07-15 10:00,30.1,,1.5,140,61,1,,0,,36.5
238,금산,2021-07-15 11:00,31.5,,1.1,140,54,1,,1,,39.9
238,금산,2021-07-15 12:00,32.1,,1.4,250,54,1,,3,,42
238,금산,2021-07-15 13:00,32.6,,2,290,54,.9,,4,,41
238,금산,2021-07-15 14:00,31.9,,1.2,270,57,.8,,7,,38.3
238,금산,2021-07-15 15:00,33.1,,2,320,53,.9,,7,,42.3
238,금산,2021-07-15 16:00,27.1,5.2,1.2,140,86,0,,10,,29
238,금산,2021-07-15 17:00,25.8,2.1,.9,270,96,0,,10,,28.3
238,금산,2021-07-15 18:00,25.6,.3,.5,180,95,0,,10,,27.6
238,금산,2021-07-15 19:00,25.6,0,.4,0,95,0,,10,,27.1
238,금산,2021-07-15 20:00,25.5,,1.6,140,97,0,,9,,26.2
238,금산,2021-07-15 21:00,25.4,,.8,110,95,,,5,,25.7
238,금산,2021-07-15 22:00,24.7,,.8,200,97,,,6,,25.1
238,금산,2021-07-15 23:00,24.6,,.7,140,97,,,1,,24.5
238,금산,2021-07-16 00:00,24,,.1,0,99,,,1,,24.2
238,금산,2021-07-16 01:00,23.9,,1.1,180,100,,,1,,24.6
238,금산,2021-07-16 02:00,24,,.5,180,99,,,1,,24.9
238,금산,2021-07-16 03:00,23.6,,1.1,140,99,,,1,,24.7
238,금산,2021-07-16 04:00,23.7,,1.3,160,99,,,1,,24.6
238,금산,2021-07-16 05:00,23.5,,1.4,160,98,,,1,,24.5
238,금산,2021-07-16 06:00,23.6,,1,160,98,0,,5,,24.6
238,금산,2021-07-16 07:00,24,,.9,180,96,0,,0,,26
238,금산,2021-07-16 08:00,24.5,,1.3,160,92,0,,2,,27.2
238,금산,2021-07-16 09:00,25.7,,1,160,85,.3,,2,,30.9
238,금산,2021-07-16 10:00,27.7,,1.3,180,80,1,,,,35.6
238,금산,2021-07-16 11:00,29.6,,1.6,160,67,.9,,7,,39
238,금산,2021-07-16 12:00,30.5,,1.1,140,62,1,,7,,39.1
238,금산,2021-07-16 13:00,31,,1.8,180,60,.9,,7,,42.5
238,금산,2021-07-16 14:00,31.5,,.7,360,60,.7,,5,,40.3
238,금산,2021-07-16 15:00,32.6,,1.6,20,51,.6,,6,,38
238,금산,2021-07-16 16:00,33,,2.6,20,50,1,,3,,38.8
238,금산,2021-07-16 17:00,31.8,,1.9,90,52,.6,,8,,33.6
238,금산,2021-07-16 18:00,31,,1.8,20,57,0,,9,,31.2
238,금산,2021-07-16 19:00,26.9,,3.2,90,67,0,,10,,27.4
238,금산,2021-07-16 20:00,26.1,,.9,140,70,0,,7,,25.6
238,금산,2021-07-16 21:00,24.7,,1.6,110,78,,,6,,24.4
238,금산,2021-07-16 22:00,23.7,,1.2,110,81,,,5,,23.7
238,금산,2021-07-16 23:00,23,,1.3,160,87,,,4,,23.1
238,금산,2021-07-17 00:00,22.9,,1,140,86,,,6,,22.9
238,금산,2021-07-17 01:00,22.1,,.4,0,92,,,5,,22.3
238,금산,2021-07-17 02:00,21.7,,.7,140,94,,,2,,21.9
238,금산,2021-07-17 03:00,21,,.1,0,98,,,2,,21.6
238,금산,2021-07-17 04:00,20.7,,.4,0,98,,,6,,21.5
238,금산,2021-07-17 05:00,20.8,,.4,0,97,,,9,,22
238,금산,2021-07-17 06:00,20.9,,.3,0,97,.1,,6,,21.9
238,금산,2021-07-17 07:00,21.9,,.2,0,92,.4,,6,,23.8
238,금산,2021-07-17 08:00,24.3,,.9,160,82,.6,,8,,25.2
238,금산,2021-07-17 09:00,26.5,,1.1,90,77,.9,,6,,30.2
238,금산,2021-07-17 10:00,27.6,,2.8,90,70,.8,,8,,34.9
238,금산,2021-07-17 11:00,28.2,,2.6,90,66,.7,,8,,37.1
238,금산,2021-07-17 12:00,29.4,,2.9,140,61,1,,5,,40.1
238,금산,2021-07-17 13:00,29.2,,2.1,110,63,.5,,8,,36.1
238,금산,2021-07-17 14:00,31.2,,2.3,140,55,.7,,7,,42.3
238,금산,2021-07-17 15:00,30.3,,2.7,160,57,.8,,6,,39.4
238,금산,2021-07-17 16:00,30.7,,2.8,110,57,.6,,8,,41.1
238,금산,2021-07-17 17:00,30.8,,2.8,90,56,1,,4,,38.7
238,금산,2021-07-17 18:00,29.9,,2.6,90,61,1,,6,,34.1
238,금산,2021-07-17 19:00,29.1,,2.7,90,64,.5,,7,,29.7
238,금산,2021-07-17 20:00,24.8,0,1.1,200,86,0,,8,,26.5
238,금산,2021-07-17 21:00,23.9,0,.5,290,91,,,8,,25.6
238,금산,2021-07-17 22:00,23.5,,.4,0,94,,,8,,24.9
238,금산,2021-07-17 23:00,23.6,,.4,0,93,,,7,,24.3
238,금산,2021-07-18 00:00,23.2,,.7,180,95,,,3,,23.6
238,금산,2021-07-18 01:00,22.9,,.7,360,97,,,3,,22.9
238,금산,2021-07-18 02:00,21.9,,.7,250,99,,,8,,22.5
238,금산,2021-07-18 03:00,21.5,,.6,270,97,,,8,,22.1
238,금산,2021-07-18 04:00,21.2,,.7,270,98,,,8,,21.8
238,금산,2021-07-18 05:00,21,,.4,0,98,,,4,,21.3
238,금산,2021-07-18 06:00,20.6,,.4,0,99,0,,3,,21.4
238,금산,2021-07-18 07:00,20.8,,.1,0,100,0,,4,,23.6
238,금산,2021-07-18 08:00,23.9,,.7,140,83,1,,5,,24.2
238,금산,2021-07-18 09:00,25.9,,1.3,90,75,1,,5,,30.9
238,금산,2021-07-18 10:00,27.2,,1.6,160,71,.4,,8,,32.8
238,금산,2021-07-18 11:00,28,,1.8,180,68,.7,,7,,34.5
238,금산,2021-07-18 12:00,30.1,,1.5,90,59,.9,,7,,45.5
238,금산,2021-07-18 13:00,30.3,,1.1,250,60,.6,,9,,40.7
238,금산,2021-07-18 14:00,29.7,0,3.2,110,65,.4,,10,,35.9
238,금산,2021-07-18 15:00,28,0,1.7,270,81,.1,,8,,39
238,금산,2021-07-18 16:00,29.8,,1.8,340,70,.5,,7,,36.7
238,금산,2021-07-18 17:00,31.3,,1.7,90,55,.5,,7,,35.7
238,금산,2021-07-18 18:00,31,,2,140,53,.7,,6,,33.4
238,금산,2021-07-18 19:00,28.3,,.7,270,78,0,,10,,30
238,금산,2021-07-18 20:00,24.4,.6,1,110,92,0,,10,,26.3
238,금산,2021-07-18 21:00,24.1,.4,.8,140,93,,,10,,25.5
238,금산,2021-07-18 22:00,23.5,,1.5,140,95,,,9,,24.5
238,금산,2021-07-18 23:00,23,,.5,180,96,,,5,,23.7
238,금산,2021-07-19 00:00,22.5,,.1,0,98,,,3,,23.1
238,금산,2021-07-19 01:00,22.3,,.7,250,98,,,8,,23.3
238,금산,2021-07-19 02:00,22.4,,.9,360,97,,,8,,23.3
238,금산,2021-07-19 03:00,22.4,,1.1,200,98,,,8,,23.3
238,금산,2021-07-19 04:00,22.5,,0,0,97,,,9,,23.4
238,금산,2021-07-19 05:00,22.8,,.6,140,96,,,10,,23.3
238,금산,2021-07-19 06:00,22.8,,1.2,90,95,0,,9,,23.3
238,금산,2021-07-19 07:00,22.8,,.4,0,95,0,,10,,24.3
238,금산,2021-07-19 08:00,23.4,,.8,140,93,0,,10,,25
238,금산,2021-07-19 09:00,24.1,,.9,160,87,0,,10,,26.9
238,금산,2021-07-19 10:00,25.9,,1,180,74,0,,10,,33.1
238,금산,2021-07-19 11:00,26.9,,1,110,70,.2,,10,,33.6
238,금산,2021-07-19 12:00,28.6,,.8,70,65,0,,10,,36.9
238,금산,2021-07-19 13:00,29.9,,1.1,70,63,.3,,10,,41.6
238,금산,2021-07-19 14:00,29.5,,1.8,200,62,0,,9,,38.7
238,금산,2021-07-19 15:00,30.5,,1.8,90,62,.5,,8,,41.3
238,금산,2021-07-19 16:00,30.1,,2,110,60,.6,,8,,37.7
238,금산,2021-07-19 17:00,25.8,10.7,1.7,360,86,.1,,8,,30
238,금산,2021-07-19 18:00,26.2,0,.7,270,83,.2,,10,,30.6
238,금산,2021-07-19 19:00,25.8,,.7,320,87,.4,,8,,27.7
238,금산,2021-07-19 20:00,24.9,,.6,360,93,0,,7,,26
238,금산,2021-07-19 21:00,24.4,,.4,0,94,,,9,,25.5
238,금산,2021-07-19 22:00,24.5,,.4,0,96,,,9,,25.1
238,금산,2021-07-19 23:00,23.6,,.4,0,98,,,8,,24.6
238,금산,2021-07-20 00:00,23.9,,.7,140,98,,,8,,24.2
238,금산,2021-07-20 01:00,23.1,,0,0,99,,,9,,23.9
238,금산,2021-07-20 02:00,23.1,,.1,0,100,,,8,,24.1
238,금산,2021-07-20 03:00,23,,.1,0,100,,,9,,24.2
238,금산,2021-07-20 04:00,23.3,,.7,160,98,,,10,,24.1
238,금산,2021-07-20 05:00,23.1,,.5,90,100,,,10,,23.8
238,금산,2021-07-20 06:00,23.2,,.1,0,98,0,,10,,24
238,금산,2021-07-20 07:00,23.6,,.4,0,97,0,,9,,25.1
238,금산,2021-07-20 08:00,24.3,,.7,140,94,0,,10,,27
238,금산,2021-07-20 09:00,25.4,,.8,140,89,0,,10,,28.3
238,금산,2021-07-20 10:00,26.6,,.8,160,82,0,,10,,31.6
238,금산,2021-07-20 11:00,28.5,,1.4,140,74,.5,,10,,35.8
238,금산,2021-07-20 12:00,29,,1,230,70,.2,,9,,34.9
238,금산,2021-07-20 13:00,29.9,,.9,140,68,.1,,9,,37
238,금산,2021-07-20 14:00,30.2,,1,110,68,0,,10,,34.1
238,금산,2021-07-20 15:00,30.1,,.9,110,67,0,,10,,33
238,금산,2021-07-20 16:00,29.6,,1.4,50,72,0,,10,,31.5
238,금산,2021-07-20 17:00,29.3,,1.4,110,71,0,,10,,30.1
238,금산,2021-07-20 18:00,28.6,,1.1,160,75,0,,8,,29.1
238,금산,2021-07-20 19:00,27.8,,.7,180,82,0,,8,,27.6
238,금산,2021-07-20 20:00,25.9,,.5,250,87,.1,,8,,26
238,금산,2021-07-20 21:00,25.2,,.5,250,91,,,9,,25.2
238,금산,2021-07-20 22:00,24.5,,.5,250,94,,,10,,24.7
238,금산,2021-07-20 23:00,24.1,,.2,0,96,,,10,,24.3
238,금산,2021-07-21 00:00,23.7,,0,0,98,,,9,,23.9
238,금산,2021-07-21 01:00,23.3,,.1,0,98,,,9,,23.6
238,금산,2021-07-21 02:00,22.8,,0,0,99,,,8,,22.9
238,금산,2021-07-21 03:00,22.3,,.1,0,100,,,6,,22.8
238,금산,2021-07-21 04:00,22.2,,0,0,100,,,3,,23.1
238,금산,2021-07-21 05:00,21.8,,.2,0,100,,,3,,23.3
238,금산,2021-07-21 06:00,21.3,,.1,0,100,0,,2,,23.2
238,금산,2021-07-21 07:00,21.3,,.6,110,100,0,,1,,24.6
238,금산,2021-07-21 08:00,22.4,,.8,90,100,.7,,7,,24.8
238,금산,2021-07-21 09:00,25.5,,1.1,160,81,1,,4,,29.5
238,금산,2021-07-21 10:00,27.1,,1.2,140,73,1,,4,,34.7
238,금산,2021-07-21 11:00,29.1,,.9,160,65,1,,4,,38.3
238,금산,2021-07-21 12:00,31.3,,1.7,110,60,1,,4,,41.4
238,금산,2021-07-21 13:00,31.6,,2.1,90,55,1,,7,,39.2
238,금산,2021-07-21 14:00,33.3,,1.9,110,49,1,,6,,42.8
238,금산,2021-07-21 15:00,32.8,,2.1,360,50,1,,2,,41.7
238,금산,2021-07-21 16:00,32.7,,2.2,110,49,1,,0,,39.7
238,금산,2021-07-21 17:00,32.9,,2.5,70,51,1,,0,,38.6
238,금산,2021-07-21 18:00,32.6,,1.8,70,53,1,,6,,35.4
238,금산,2021-07-21 19:00,31.1,,1.7,90,58,1,,6,,30.3
238,금산,2021-07-21 20:00,30,,1.3,90,63,.4,,7,,27.8
238,금산,2021-07-21 21:00,28.8,,1.2,110,63,,,6,,26.2
238,금산,2021-07-21 22:00,25.5,,.9,270,82,,,6,,25.1
238,금산,2021-07-21 23:00,24.8,,.4,0,84,,,7,,24.1
238,금산,2021-07-22 00:00,23.8,,.6,250,87,,,4,,23.4
238,금산,2021-07-22 01:00,23.1,,.6,320,89,,,6,,22.9
238,금산,2021-07-22 02:00,22.6,,1.1,270,90,,,4,,22.3
238,금산,2021-07-22 03:00,22.2,,1.1,250,89,,,5,,21.9
238,금산,2021-07-22 04:00,21.7,,.5,270,92,,,5,,21.5
238,금산,2021-07-22 05:00,21.6,,.1,0,92,,,6,,21.1
238,금산,2021-07-22 06:00,21.5,,.5,250,93,0,,5,,21.1
238,금산,2021-07-22 07:00,23,,.8,140,86,.5,,7,,22.3
238,금산,2021-07-22 08:00,25.6,,.9,110,74,1,,1,,24
238,금산,2021-07-22 09:00,27.6,,2.8,110,67,1,,0,,30
238,금산,2021-07-22 10:00,28.1,,2.4,140,66,1,,1,,36.1
238,금산,2021-07-22 11:00,29.4,,2.1,110,62,1,,6,,37.3
238,금산,2021-07-22 12:00,30.5,,2.4,110,60,1,,,,42.9
238,금산,2021-07-22 13:00,30.6,,3,90,59,1,,,,44.9
238,금산,2021-07-22 14:00,31.3,,3,90,57,1,,,,45.6
238,금산,2021-07-22 15:00,31.5,,3.4,90,53,1,,7,,46
238,금산,2021-07-22 16:00,31.8,,3.1,90,54,1,,8,,42.9
238,금산,2021-07-22 17:00,31.2,,2.5,110,56,.9,,8,,39.6
238,금산,2021-07-22 18:00,30.4,,1.1,90,60,.7,,8,,34.4
238,금산,2021-07-22 19:00,29.7,,1.3,110,63,.6,,7,,30.4
238,금산,2021-07-22 20:00,27,,.5,270,79,.3,,6,,27.6
238,금산,2021-07-22 21:00,25.2,,.8,270,85,,,5,,26.1
238,금산,2021-07-22 22:00,24.3,,.6,250,89,,,5,,25
238,금산,2021-07-22 23:00,23.8,,.5,250,91,,,5,,24.1
238,금산,2021-07-23 00:00,23.2,,.4,0,94,,,4,,23.5
238,금산,2021-07-23 01:00,23,,.6,200,95,,,4,,22.9
238,금산,2021-07-23 02:00,22.2,,.3,0,97,,,4,,22.3
238,금산,2021-07-23 03:00,22,,.1,0,98,,,7,,22
238,금산,2021-07-23 04:00,21.8,,.5,180,97,,,7,,21.7
238,금산,2021-07-23 05:00,21.4,,.1,0,97,,,8,,21.4
238,금산,2021-07-23 06:00,21.3,,.3,0,96,0,,4,,21.5
238,금산,2021-07-23 07:00,21.9,,.7,290,97,.5,,7,,23.1
238,금산,2021-07-23 08:00,24.1,,.5,230,86,.7,,8,,25.1
238,금산,2021-07-23 09:00,26.4,,1.2,110,75,1,,5,,30.9
238,금산,2021-07-23 10:00,28.2,,1.8,110,67,1,,4,,39.3
238,금산,2021-07-23 11:00,30.1,,1.5,70,62,1,,6,,43.6
238,금산,2021-07-23 12:00,31.5,,1.8,90,54,1,,4,,49.6
238,금산,2021-07-23 13:00,31.8,,2.1,160,51,1,,7,,52
238,금산,2021-07-23 14:00,32.3,,1.9,110,50,1,,6,,49.9
238,금산,2021-07-23 15:00,33.5,,2.9,110,45,1,,7,,50.1
238,금산,2021-07-23 16:00,32.9,,2.4,90,49,1,,6,,45.8
238,금산,2021-07-23 17:00,32.4,,2.6,90,54,.9,,7,,41
238,금산,2021-07-23 18:00,32.6,,2.1,90,55,.6,,8,,38.6
238,금산,2021-07-23 19:00,30.4,,1.5,180,63,.6,,9,,32.4
238,금산,2021-07-23 20:00,27.6,,1.1,270,74,.1,,8,,29.1
238,금산,2021-07-23 21:00,26.1,,.9,250,81,,,8,,27.4
238,금산,2021-07-23 22:00,25.3,,.8,270,84,,,8,,26.2
238,금산,2021-07-23 23:00,25,,0,0,87,,,7,,25.3
238,금산,2021-07-24 00:00,24.4,,.4,0,91,,,8,,24.9
238,금산,2021-07-24 01:00,23.8,,.6,290,94,,,10,,24.7
238,금산,2021-07-24 02:00,23.9,,.7,270,94,,,9,,24.3
238,금산,2021-07-24 03:00,24.4,,.9,140,90,,,9,,24.1
238,금산,2021-07-24 04:00,23.4,,0,0,95,,,10,,23.7
238,금산,2021-07-24 05:00,23,,.3,0,97,,,8,,23.2
238,금산,2021-07-24 06:00,22.6,,.4,0,98,0,,5,,23.1
238,금산,2021-07-24 07:00,23.2,,.3,0,96,0,,8,,24.2
238,금산,2021-07-24 08:00,25.8,,.8,110,82,.6,,7,,26.6
238,금산,2021-07-24 09:00,27.9,,1.1,70,73,1,,8,,33.6
238,금산,2021-07-24 10:00,29.1,,1.6,90,67,1,,7,,40.1
238,금산,2021-07-24 11:00,29.9,,1.5,180,63,1,,7,,46.2
238,금산,2021-07-24 12:00,31.7,,1.8,140,58,1,,7,,49.1
238,금산,2021-07-24 13:00,32.2,,1.7,70,56,.8,,7,,46.2
238,금산,2021-07-24 14:00,32.2,,1.7,110,55,.6,,7,,51
238,금산,2021-07-24 15:00,33,,2.1,50,53,.7,,7,,50.3
238,금산,2021-07-24 16:00,33.7,,2.6,110,47,1,,5,,49.8
238,금산,2021-07-24 17:00,33.1,,2.4,90,51,1,,3,,46.8
238,금산,2021-07-24 18:00,32.6,,2.5,90,51,.9,,3,,38.6
238,금산,2021-07-24 19:00,31.7,,2,90,54,.9,,5,,32.8
238,금산,2021-07-24 20:00,28.4,,1.1,230,72,.4,,7,,29.6
238,금산,2021-07-24 21:00,26.4,,.7,270,81,,,7,,27.8
238,금산,2021-07-24 22:00,25.7,,.8,270,84,,,7,,26.6
238,금산,2021-07-24 23:00,25.2,,.5,270,86,,,8,,25.8
238,금산,2021-07-25 00:00,24.3,,.8,290,90,,,8,,24.9
238,금산,2021-07-25 01:00,24.3,,.7,200,91,,,8,,24.3
238,금산,2021-07-25 02:00,23.6,,.4,0,93,,,7,,23.6
238,금산,2021-07-25 03:00,23.2,,.2,0,95,,,7,,23.1
238,금산,2021-07-25 04:00,22.7,,.7,270,96,,,8,,22.8
238,금산,2021-07-25 05:00,22.4,,.6,270,97,,,10,,23
238,금산,2021-07-25 06:00,22.7,,.1,0,94,0,,10,,23.2
