date,market,type,source_regions,price_grade_상,price_grade_중,trend_note,forecast,year
2021-01-21,서울,중도매,"전남 담양·곡성·순천, 충남 논산·공주·예산·홍성, 경남 함양·거창·산청·진주·고성, 전북 김제·익산·남원 등지에서 반입됨",24600.0,19600.0,기온이 올라가면서 출하지역 확산으로 반입 물량이 늘면서 소폭 내림세에 거래됨,향후 시장 내 반입량이 점차 증가할 것으로 예상하며 주중 약보합세 전망,2021
2021-01-25,대전,소매,"충남 논산, 금산, 전북 익산, 경남 하동, 진주, 산청, 대전광역시 등에서 주로 출하됨",1600.0,,주 출하지의 출하 물량 증가로 가격의 내림세를 보임,향후 날씨가 따뜻해지면서 반입량이 증가할 것으로 예상되어 가격의 보합세를 전망함,2021
2021-01-25,광주,소매,"전남 담양, 장성, 전북 고창 등지에서 주 출하됨",,,"제철을 맞아 소비 선호도가 상승하였으나, 주출하시기로 인한 공급물량 증가와 감귤 등 다양한 햇과일 반입에 따른 소비분산 등으로 내림세에 거래됨","설 명절을 앞두고 있는 가운데, 사과,배 등으로 수요가 집중될 것으로 예상되어 상대적 소비둔화로 약보합세 전망",2021
2021-01-26,서울,중도매,"전남 담양·곡성, 충남 논산·공주·부여, 경남 한청·함양·진주·거창·고성, 전북 김제·익산·남원 등지에서 반입됨",27200.0,22200.0,소비가 꾸준한 가운데 우천으로 반입량이 일시 감소하고 소폭 오름세에 거래됨,주중 소비 선호에 따라 종자별 가격차가 벌어진 상황으로 중품 중심 보합세 전망,2021
2021-01-27,부산,소매,"경남 진주, 양산, 밀양 등에서 주로 반입됨",1400.0,1100.0,성출하기를 맞아 산지 출하량 증가 및 시장 내 반입량 증가로 약보합세,향후 반입이 꾸준하고 설명절까지 제수용 과일로 수요 분산이 예상되어 약보합세 전망,2021
2021-02-01,대전,중도매,"충남 금산, 논산, 전남 담양 등지에서 주로 반입됨",24000.0,21000.0,1화방 마무리 되고 2화방으로 변경되며 출하물량이 일시적으로 증가하여 가격 약보합세에 거래 중,"향후, 감귤 출하가 평년대비 일찍 종료되며 딸기 출하량 증가에도 수요가 증가하여 가격 강보합세 전망",2021
2021-02-03,대전,소매,"충남 금산, 대전광역시, 전북 익산, 완주, 경남 사천, 하동, 진주 등에서 주로 출하됨",1600.0,,기온하락으로 인한 작업 부진과 소비자의 수요 증가로 인하여 가격의 오름세를 보임,향후 설 명절 수요가 더욱 증가할 것으로 예상되어 가격의 강보합세를 전망함,2021
2021-02-05,광주,소매,"전남 나주, 담양, 장성 등지에서 주 출하됨",,,"주출하시기로 인한 공급물량 증가와 설 성수기를 맞이하였으나, 저장성 저하 등으로 수요증가 폭이 크지 않아 내림세에 거래됨",설 명절 3~4일 전 제수용품 및 선물용 수요가 늘 것으로 예상되어 강보합세 전망,2021
2021-02-05,서울,중도매,"경남 진주·함양·산청·사천·밀양·거창·고성·하동, 전남 담양·곡성, 전북 김제·익산·남원, 충남 논산·공주·예산·홍성 등지에서 반입됨",25600.0,20600.0,출하지가 확대되고 반입량이 증가하여 내림세에 거래됨,향후 출하지 및 반입량이 점차 증가할 시기로 약보합세 전망,2021
2021-02-10,서울,중도매,"경남 산청·진주·함양·거창·고성, 전남 담양·곡성, 전북 남원·익산·김제, 충남 공주·논산 등지에서 반입됨",26200.0,21200.0,명절 수요가 증가하고 소폭 오름세에 거래됨,향후 명절 후 죽향 종 반입이 확대되고 시장 내 물량이 증가할 것을 예상하며 약보합세 전망,2021
2021-02-15,서울,중도매,"경남 진주·산청·함양, 전남 담양, 전북 남원·익산·김제, 충남 공주·홍성 등지에서 반입됨",24000.0,19000.0,명절 소비가 종료되고 시장 내 재고량 증가로 소폭 내림세에 거래됨,주중 추위가 예보되어 상품성에 따른 거래가 격차가 상승할 것으로 평균 거래가는 약보합세 전망,2021
2021-02-16,부산,소매,"경남 진주, 양산, 밀양 등에서 주로 반입됨",1400.0,1100.0,명절 이후 수요 감소에 따른 시장 내 재고물량 증가로 내림세에 거래됨,"향후 공급은 꾸준하나, 수요 증가 요인이 없어 보합세 혹은 약보합세 전망",2021
2021-02-17,부산,중도매,"경남 진주, 김해, 양산지역에서 주로 반입됨",22000.0,19000.0,주초부터 부산 인근지역의 출하작업이 시작되어 시장내 물량은 다소 증가하나 명절이후 소비량 감소로 약보합세,향후에도 기상회복에 따른 산지 출하량 증가로 약보합세 전망,2021
2021-02-17,대구,소매,"경남 진주, 밀양 등의 지역에서 주로 반입됨",1400.0,1300.0,"설 명절 이후 수요가 감소하고, 시장 내 재고량이 증가하여 약보합세","공급량은 꾸준하지만, 소비가 증가하지 않을 것으로 보아 보합세 전망",2021
2021-02-18,대전,중도매,"경남 진주, 함양 전남 담양 등에서 주로 반입됨",19000.0,16000.0,명절 이후로 소비가 감소하고 재고량이 증가하였음,"향후, 산지 공급량 증가로 약보합세 예상",2021
2021-02-19,광주,중도매,"경남 산청, 거창, 진주, 전남 담양, 충남 논산, 부여, 전북 익산, 남원 등에서 주로 출하됨.",20200.0,16200.0,"제철로 인하여 출하물량이 전국적으로 확대되어 도매시장에 반입되고 있으나, 설명절이후 소비부진이 지속적으로 부진하면서 내림세에 거래됨.",향후에도 산지 출하물량이 전국적으로 확대되어 소비가 따라주지 못할것으로 보여 약보합세 전망.,2021
2021-02-22,광주,중도매,"경남 산청, 함양, 진주, 충남 부여, 논산, 전남 담양, 전북 익산, 남원 등에서 주로 출하됨.",18200.0,14200.0,"날씨가 포근해지면서 나들이객에 의한 간식용으로 수요는 늘어나고 있으나, 제철로 반입량이 증가하면서 내림세에 거래됨.",향후에도 봄나들이객에 의한 수요는 늘어날것으로 예상되지만 산지 출하량 증가로 가격은 약세가 전망됨.,2021
2021-02-24,대전,중도매,주로 경남 진주에서 출하됨,15000.0,12000.0,"작년 여름철 기상 악화에 따른 딸기 정식 지연으로 전년 대비 출하량은 감소하였으나, 소비 위축으로 가격은 전년과 비슷함",향후 기상 호조로 반입량은 증가하나 소비 감소가 예상되어 약보합세를 보일 것으로 전망됨,2021
2021-02-24,부산,중도매,"경남 진주, 밀양, 양산지역에서 주로 출하됨",18000.0,15000.0,산지 기상호조와 출하 성수기를 맞아 출하량이 꾸준히 증가하여 약보합세,향후에도 산지 출하대기 물량이 풍부하여 약보합세 전망,2021
2021-02-26,대구,소매,"주로 청도, 고령 등지에서 반입됨",,,"딸기의 반입량은 꾸준히 증가하나, 시장 내 소비가 활성화되지 않아 약보합세","향후에도 반입량은 꾸준히 증가하나, 소비량은 현재 수준을 유지할 것으로 예상되어 약보합세 전망",2021
2021-03-03,광주,중도매,"경남 산청, 거창, 함양, 충남 논산, 전남 담양, 전북 익산, 남원 등에서 주로 출하됨.",19200.0,15200.0,성출하기로 출하량은 늘어나고 있는 가운데 포근한 날씨로 일조량이 증가하여 당도가 좋아지면서 요식업소 및 등산객들이 간식용으로 수요가 늘어나면서 오름세에 거래됨.,향후에도 봄나들이객에 의한 수요가 늘어날것으로 보여 강보합세 전망.,2021
2021-03-05,서울,중도매,"경남 진주·산청·사천·함양·하동, 전남 담양·곡성, 충남 논산·공주·예산·청양·홍성·부여, 전북 김제·익산·남원·순창 지역에서 반입됨",25200.0,20200.0,산지 출하 및 반입량이 감소하고 오름세에 거래됨,주중 설향 등은 반입량이 감소하고 죽향 등 타 종자로 소비가 분산될 것으로 보합세 전망,2021
2021-03-05,대구,소매,"주로 경북 청도, 고령 등지에서 반입됨",,,점차 날씨가 풀리면서 딸기의 품위 상승으로 소비자의 수요가 증가하여 강보합세 거래,향후 기온 상승으로 소비자의 수요가 증가할 것으로 예상되어 강보합세 전망,2021
2021-03-09,광주,중도매,"경남 산청, 함양, 충남 논산, 부여, 전남 담양, 전북 익산, 남원 지역에서 주로 출하됨",18200.0,14200.0,제철과일로 인하여 전국적으로 출하가 확대되어 반입량은 꾸준한 가운데 학교급식업체 및 봄나들이객에 의한 수요가 늘어나면서 현시세에 거래됨.,향후에도 산지 출하량 증가와 더불어 봄나들이객 수요증가로 가격은 보합세 전망.,2021
2021-03-09,부산,소매,"경남 진주, 양산, 밀양 등에서 주로 반입됨",1100.0,800.0,"성출하기를 맞아 산지 출하량 증가 및 참외, 귤 등 소비분산되어 약보합세",향후 공급과 수요의 큰 변동요인이 없을 것으로 예상되어 보합세 전망,2021
2021-03-10,광주,소매,"전남 담양, 장성, 나주 등지에서 주 출하됨",,,"재배면적 증가와 더불어, 기온상승 및 일조량 증가에 따른 작황양호 등 연중 최대 성출하기를 맞아 출하물량이 늘고 있으나, 수요둔화로 큰 변동없이 보합세에 거래됨",성출하기로 인한 공급물량 증가와 참외 등 다양한 햇과일 출하로 인한 소비분산 등이 예상되어 약보합세 전망,2021
2021-03-11,서울,중도매,"경남 사천·산청·진주·하동, 전남 담양, 전북 김제·익산·남원, 충남 논산·공주 등지에서 반입됨",20600.0,15600.0,출하 막바지로 반입 상품의 당도가 떨어지고 소비가 분산되어 내림세에 거래됨,주중 반입량이 감소하겠으나 소비 분산 또한 지속될 것으로 약보합세 전망,2021
2021-03-16,광주,중도매,"경남 산청, 함양, 충남 논산, 전남 담양, 전북 익산, 남원 지역에서 주로 출하됨",16200.0,13200.0,"제철로 인하여 출하량이 꾸준하게 늘어나고 있으나, 감귤, 참외, 토마토 등 소비가 분산되면서 수요가 따라주지 못해 내림세에 거래됨.",향후에도 맑은 날씨가 예보되어 있어 출하물량이 전국적으로 확대될것으로 보여 약보합세 전망.,2021
2021-03-16,대전,중도매,"충남 계룡, 논산, 금산 및 경남 진주에서 주로 출하됨",17000.0,14000.0,출하지역 확대 및 출하량 증가로 내림세를 보임,기온 상승과 일조량 증가로 작황 호황이 예상되어 출하량 증가로 약보합세 전망함,2021
2021-03-17,광주,소매,"전남 담양, 장성, 전북 고창 등지에서 주 출하됨",1300.0,1000.0,성출하기로 인한 공급물량 증가와 참외 등 다양한 햇과일 출하로 인한 소비분산 등으로 내림세를 형성함,"주출하시기로 인한 원활한 공급이 예상되나, 소비 선호도 저하로 약보합세 전망",2021
2021-03-19,대전,소매,"주로 전북 익산시, 경남 하동군, 진주시, 충남 논산시, 금산군 등에서 출하됨.",1130.0,,제철을 맞아 출하 지역 확대로 인해 출하량 및 시장 반입량이 증가하여 가격의 내림세를 보임.,"출하량이 증가하는 가운데, 제철 과일 종류가 다양해져 소비가 분산되어 가격의 약보합세를 전망함.",2021
2021-03-19,대구,소매,"경북 청도, 고령 등지에서 주로 출하됨",,,기상 호조로 산지 출하량이 증가함에 따라 내림세 거래,"향후에도 시장 내 반입량은 비슷한 수준을 유지할 것으로 예상되나, 소비자 수요 또한 점차 회복될 것으로 예상되어 강보합세 전망",2021
2021-03-23,광주,소매,"전남 담양, 나주, 전북 고창 등지에서 주 출하됨",1200.0,1000.0,"기온상승 및 일조량 증가 등으로 생육이 원활한데다, 연중 최대 성출하기로 인한 공급물량 증가와 더불어, 참외 등 다양한 햇과일 출하로 인한 소비분산 등으로 내림세에 거래됨",대체로 맑은 날씨가 예보되고 있어 생육양호에 따른 안정적인 공급이 예상되어 약보합세 전망,2021
2021-03-24,대구,소매,"경북 청도, 고령 등지에서 주로 출하됨",,,"기상 호조로 출하량은 꾸준히 증가하고 있으며, 소비에 진전이 없어 내림세 거래","향후 시장 내 반입량은 꾸준히 증가하며, 소비자 수요에 특별한 증가요인이 없어 보합세 전망",2021
2021-03-26,부산,소매,"경남 진주, 양산, 밀양 등에서 주로 반입됨",900.0,700.0,"성출하기를 맞아 산지 출하량 증가 및 참외, 귤 등 소비분산되어 약보합세",향후 반입과 소비가 꾸준할 것으로 예상되어 보합세 전망,2021
2021-03-26,광주,소매,"전남 담양, 장성, 함평 등지에서 주 출하됨",1100.0,900.0,"중순대비 시세하락으로 소비수요가 증가했으나, 연중 최대 성출하기로 인한 공급물량 증가와 참외 등 다양한 햇과일 반입에 따른 소비분산 영향으로 내림세에 거래됨","주말을 맞이하여 간식용 수요증가가 예상되나, 기온상승 및 일조량 증가 등에 따른 원활한 출하로 큰 변동없이 보합세 전망",2021
2021-04-01,부산,중도매,"경남 진주, 양산, 합천지역에서 주로 반입됨",16000.0,14000.0,출하 종료기로 상품성에 따라 가격 차이가 크게남,향후에도 상품성에 따른 가격 차이가 클 것으로 예상됨,2021
2021-04-02,광주,중도매,"경남 진주, 밀양, 광주 남구, 전남 나주, 강원 양구 지역에서 주로 출하됨",13200.0,10200.0,제철로 인한  출하량은 전국적으로 확대되는 가운데 수요가 따라주지 못해 내림세에 거래됨.,"향후에도 출하량은 늘어날것으로 보이나, 기온상승에 따른 과숙으로 품위상태가 좋지않아 가격은 약세 전망.",2021
2021-04-05,광주,중도매,"전남 담양, 경남 산청, 충남 논산, 전북 남원, 익산 지역에서 주로 출하됨",12200.0,9250.0,주말 수확작업으로 출하량이 증가한 반면  제철과일 소비분산으로 시중내 재고물량이 적체되면서 내림세에 거래됨.,향후에도 주중 맑은 날씨가 예보되어 있어 산지 출하량 증가로 약세가  전망됨.,2021
2021-04-06,부산,소매,"경남 진주, 양산, 밀양 등에서 주로 반입됨",800.0,600.0,반입량 및 시장 내 물량이 풍부하고 소비량도 적절하여 보합세를 형성함,향후 출하 종료를 앞두고 당도가 떨어지는 등 상품성 하락이 예상되어 약보합세 전망,2021
2021-04-06,대전,중도매,"경남 진주, 사천, 하동 및 대전, 충남 금산에서 주로 출하됨",15000.0,12000.0,최근 상품성 저하품이 많이 발생하여 양호한 제품은 오름세에 거래됨,품위가 양호한 제품 위주로 오름세 전망되며 품위간 가격 편차가 벌어질 것으로 예상됨,2021
2021-04-09,대구,소매,"경북 청도, 고령 등지에서 주로 출하됨",,,"기상 호조로 시장 내 반입량은 변동이 없으며, 소비자 수요 또한 꾸준하여 보합세 거래","향후 수요, 공급에 변동이 없을 것으로 예상되어 보합세 전망",2021
2021-04-13,광주,중도매,"전남 담양, 전북 익산, 남원, 경남 산청, 충남 논산, 홍성 지역에서 주로 출하됨.",14200.0,11200.0,"산지 출하물량이 마무리되어가는 농가들이 늘어나면서 반입량은 감소하였으나, 품질이 좋지않아 보합세에 거래됨.","향후에도 출하가 끝나는 농가들이 늘어날것으로 보이나, 상품성이 좋지않아 거래부진으로 약세 전망.",2021
2021-04-20,광주,중도매,"경남 산청, 함양, 충남 논산, 전남 담양, 전북 익산, 남원 지역에서 주로 출하됨",14200.0,11200.0,산지 출하 마무리 농가들이 늘어나면서 도매시장 반입량 감소로 오름세에 거래됨.,"향후에는 출하물량 감소가 예상되지만 타과일(토마토, 수박, 참외, 레몬 등)소비분산으로  가격은 현시세가 유지될 전망",2021
2021-04-23,서울,중도매,"경남 산청·진주·함양·사천·거창·고성·하동, 전남 담양, 경북 고령, 전북 익산·김제·남원, 충남 공주·논산·예산·홍성, 광주 지역에서 반입됨",12400.0,9400.0,상품성 격차에 따른 시세 차이가 큰 가운데 중상품 중심 오름세에 거래됨,향후 기온상승에 따른 상품성 격차가 더 커질 것으로 예상하며 당분간 오른 가격이 유지될 전망,2021
2021-04-29,부산,중도매,"경남 진주, 양산, 합천지역에서 주로 반입됨",13000.0,8000.0,"출하 종료기로 대과보다는 중,소형과 위주로 소량 반입되나, 시장내 소비는 한산한 편임",향후에도 출하종료기를 맞아 극소량만 반입될 전망,2021
